Route Number,Route Direction,Stops,City Name,Date,Stop Time 1,Stop Time 2,Stop Time 3,Stop Time 4,Stop Time 5,Stop Time 6,Stop Time 7,Stop Time 8,Stop Time 9,Stop Time 10,Stop Time 11,Stop Time 12,Stop Time 13,Stop Time 14,Stop Time 15,Stop Time 16,Stop Time 17,Stop Time 18,Stop Time 19,Stop Time 20,Stop Time 21,Stop Time 22,Stop Time 23,Stop Time 24,Stop Time 25,Stop Time 26,Stop Time 27,Stop Time 28,Stop Time 29,Stop Time 30,Stop Time 31,Stop Time 32,Stop Time 33,Stop Time 34,Stop Time 35,Stop Time 36,Stop Time 37,Stop Time 38,Stop Time 39,Stop Time 40,Stop Time 41,Stop Time 42,Stop Time 43,Stop Time 44,Stop Time 45,Stop Time 46,Stop Time 47,Stop Time 48,Stop Time 49,Stop Time 50,Stop Time 51,Stop Time 52,Stop Time 53,Stop Time 54,Stop Time 55,Stop Time 56,Stop Time 57,Stop Time 58,Stop Time 59,Stop Time 60,Stop Time 61,Stop Time 62,Stop Time 63,Stop Time 64,Stop Time 65,Stop Time 66,Stop Time 67,Stop Time 68,Stop Time 69,Stop Time 70,Stop Time 71,Stop Time 72,Stop Time 73,Stop Time 74,Stop Time 75,Stop Time 76,Stop Time 77,Stop Time 78,Stop Island,Time_Count,Stops - City Name - Stop Island,Longitude_Final,Latitude_Final,Bus_Stop_ID,Next_Bus_Stop_ID,Bus_Stop_Next_Bus_Stop,Bus_Terminal
63,Valletta - Qormi Harifa,Harifa,Hal Qormi,Saturday,06:25,07:25,08:25,09:25,10:25,11:30,12:25,13:25,14:25,15:25,16:25,17:25,18:25,19:25,20:25,21:25,22:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,17,Harifa - Hal Qormi - MALTA STOP,14.4631147,35.8773085,Stop_758,,,1
71,Valletta - Zurrieq,Valletta A4,Il-Belt Valletta,Saturday,05:15,05:45,06:15,06:45,07:15,07:45,08:15,08:45,09:15,09:45,10:15,10:45,11:15,11:45,12:15,12:45,13:15,13:45,14:15,14:45,15:15,15:45,16:15,16:45,17:15,17:45,18:15,18:45,19:15,19:45,20:15,20:45,21:15,21:45,22:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,35,Valletta A4 - Il-Belt Valletta - MALTA STOP,14.5086557,35.8948953,Stop_772,Stop_224,Stop_772_to_Stop_224,1
72,Valletta - Qrendi,Valletta A5,Il-Belt Valletta,Saturday,05:25,05:55,06:25,06:55,07:25,07:55,08:25,08:55,09:25,09:55,10:25,10:55,11:25,11:55,12:25,12:55,13:25,13:55,14:25,14:55,15:25,15:55,16:25,16:55,17:25,17:55,18:25,18:55,19:25,19:55,20:25,20:55,21:25,21:55,22:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,35,Valletta A5 - Il-Belt Valletta - MALTA STOP,14.5086552,35.894836,Stop_805,Stop_224,Stop_805_to_Stop_224,1
80,Valletta - Birzebbuga,Valletta A8,Il-Belt Valletta,Saturday,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,15,Valletta A8 - Il-Belt Valletta - MALTA STOP,14.5086537,35.8946638,Stop_853,Stop_246,Stop_853_to_Stop_246,1
82,Valletta - Birzebbuga,Valletta A7,Il-Belt Valletta,Saturday,06:00,06:20,07:00,07:20,08:00,08:20,09:00,09:20,10:00,10:20,11:00,11:20,12:00,12:20,13:00,13:20,14:00,14:20,15:00,15:20,16:00,16:20,17:00,17:20,18:00,18:20,19:00,19:20,20:00,20:20,21:10,21:40,22:10,22:40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,34,Valletta A7 - Il-Belt Valletta - MALTA STOP,14.5086543,35.8947297,Stop_878,Stop_246,Stop_878_to_Stop_246,1
83,Valletta - Sta Lucija,Valletta A9,Il-Belt Valletta,"Saturday, Sunday",05:30,06:30,07:30,08:30,09:30,10:30,11:30,12:30,13:30,14:30,15:30,16:30,17:30,18:30,19:30,20:30,21:30,22:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,18,Valletta A9 - Il-Belt Valletta - MALTA STOP,14.5086532,35.8946099,Stop_895,Stop_246,Stop_895_to_Stop_246,1
85,Valletta - Marsaxlokk,Valletta A6,Il-Belt Valletta,Saturday,05:30,06:30,07:30,08:30,09:30,10:30,11:30,12:30,13:30,14:30,15:30,16:30,17:30,18:30,19:30,20:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,16,Valletta A6 - Il-Belt Valletta - MALTA STOP,14.5086548,35.8947878,Stop_914,Stop_246,Stop_914_to_Stop_246,1
91,Valletta - Marsaskala,Valletta A11,Il-Belt Valletta,Saturday,05:35,05:55,06:15,06:35,06:55,07:15,07:35,07:55,08:15,08:35,08:55,09:15,09:35,09:55,10:15,10:35,10:55,11:15,11:35,11:55,12:15,12:35,12:55,13:15,13:35,13:55,14:15,14:35,14:55,15:15,15:35,15:55,16:15,16:35,16:55,17:15,17:35,17:55,18:15,18:35,18:55,19:15,19:35,19:55,20:25,20:55,21:25,21:55,22:25,22:55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,50,Valletta A11 - Il-Belt Valletta - MALTA STOP,14.5086523,35.8944984,Stop_245,Stop_246,Stop_245_to_Stop_246,1
92,Valletta - Marsaskala (Zonqor),Valletta A12,Il-Belt Valletta,Saturday,06:20,07:20,08:20,09:20,10:20,11:20,12:20,13:20,14:20,15:20,16:20,17:20,18:20,19:20,20:20,21:20,22:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,17,Valletta A12 - Il-Belt Valletta - MALTA STOP,14.5086518,35.8944382,Stop_933,Stop_246,Stop_933_to_Stop_246,1
94,Valletta - Xghajra,Valletta A10,Il-Belt Valletta,Saturday,05:50,06:20,06:50,07:20,07:50,08:20,08:50,09:20,09:50,10:20,10:50,11:20,11:50,12:20,12:50,13:20,13:50,14:20,14:50,15:20,15:50,16:20,16:50,17:20,17:50,18:20,18:50,19:50,20:50,21:50,22:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,31,Valletta A10 - Il-Belt Valletta - MALTA STOP,14.5086528,35.8945547,Stop_932,Stop_246,Stop_932_to_Stop_246,1
101,Cirkewwa - Gnejna,Gnejna,"L-Imgarr, Malta",Saturday,09:50,10:55,11:55,12:55,13:55,14:55,15:55,16:55,17:55,18:55,19:47,20:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,12,"Gnejna - L-Imgarr, Malta - MALTA STOP",14.3453462,35.9203761,Stop_982,,,1
103,Bidnija - Pembroke P+R,Bidnija,Il-Bidnija,Saturday,06:15,07:15,08:15,09:15,10:15,11:15,12:15,13:15,14:15,15:15,16:15,17:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,12,Bidnija - Il-Bidnija - MALTA STOP,14.3990435,35.9263593,Stop_983,Stop_149,Stop_983_to_Stop_149,1
109,Bahrija - Providenza,Bahrija,II-Bahrija,Saturday,05:35,06:35,08:35,10:35,12:35,14:35,16:35,18:35,20:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,9,Bahrija - II-Bahrija - MALTA STOP,14.3465207,35.8950446,Stop_999,Stop_1000,Stop_999_to_Stop_1000,1
109,Bahrija - Providenza,Lapsi,Is-Siggiewi,Saturday,06:28,07:28,09:28,11:28,13:28,15:28,17:28,19:28,21:28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,9,Lapsi - Is-Siggiewi - MALTA STOP,14.423228,35.8277374,Stop_1020,,,1
122,Valletta - Mater Dei,Valletta A1,Il-Belt Valletta,Saturday,05:35,06:35,07:35,08:35,09:35,10:35,11:35,12:35,13:35,14:35,15:35,16:35,17:35,18:35,19:35,20:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,16,Valletta A1 - Il-Belt Valletta - MALTA STOP,14.5086572,35.8950762,Stop_223,Stop_1048,Stop_223_to_Stop_1048,1
203,Bugibba - Sliema,Bugibba Bay 2,Bugibba,Saturday,05:35,06:35,07:35,08:35,09:35,10:35,11:35,12:35,13:35,14:35,15:35,16:35,17:35,18:35,19:35,20:35,21:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,17,Bugibba Bay 2 - Bugibba - MALTA STOP,14.4195322,35.9543754,Stop_195,Stop_156,Stop_195_to_Stop_156,1
212,Bugibba - Sliema,Ferries 2,Tas-Sliema,Saturday,06:20,06:50,07:20,07:50,08:20,08:50,09:23,09:38,09:53,10:08,10:23,10:38,10:53,11:08,11:23,11:38,11:53,12:08,12:23,12:38,12:53,13:08,13:23,13:38,13:53,14:08,14:23,14:38,14:53,15:08,15:23,15:38,15:53,16:08,16:23,16:38,16:53,17:08,17:23,17:38,17:53,18:08,18:23,18:38,18:53,19:08,19:23,19:38,19:53,20:08,20:23,20:38,20:53,21:23,21:53,22:23,22:53,23:23,,,,,,,,,,,,,,,,,,,,,MALTA STOP,58,Ferries 2 - Tas-Sliema - MALTA STOP,14.5042518,35.9088393,Stop_244,,,1
221,Bugibba - Cirkewwa,Bugibba Bay 5,Bugibba,Saturday,05:34,06:04,06:34,07:04,07:34,08:04,08:34,09:04,09:19,09:34,09:49,10:04,10:19,10:34,10:49,11:04,11:19,11:34,11:49,12:04,12:19,12:34,12:49,13:04,13:19,13:34,13:49,14:04,14:19,14:34,14:49,15:04,15:19,15:34,15:49,16:04,16:19,16:34,16:49,17:04,17:19,17:34,17:49,18:04,18:19,18:34,18:49,19:04,19:19,19:34,19:49,20:04,20:19,20:34,20:49,21:04,21:19,21:34,22:04,22:34,,,,,,,,,,,,,,,,,,,MALTA STOP,60,Bugibba Bay 5 - Bugibba - MALTA STOP,14.4194382,35.954629,Stop_1120,Stop_159,Stop_1120_to_Stop_159,1
223,Bugibba - Ghajn Tuffieha,Bugibba bay 8,Bugibba,Saturday,06:50,07:20,07:50,08:20,08:50,09:10,09:30,09:50,10:10,10:30,10:50,11:10,11:30,11:50,12:10,12:30,12:50,13:10,13:30,13:50,14:10,14:30,14:50,15:10,15:30,15:50,16:10,16:30,16:50,17:10,17:30,17:50,18:10,18:30,18:50,19:10,19:30,19:50,20:10,20:30,20:50,21:20,21:50,22:20,22:50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MALTA STOP,45,Bugibba bay 8 - Bugibba - MALTA STOP,14.4199949,35.954467,Stop_1122,Stop_160,Stop_1122_to_Stop_160,1
